energy_type,model,training_cutoff,horizon,forecast_month,actual_index,predicted_index,error,absolute_error,pct_error,smape,model_params
heating_oil,deterministic_trend,2023-12,12,2024-12,154.1,174.616,20.516,20.516,13.3134,12.4825,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 167.9}"
heating_oil,ets,2023-12,12,2024-12,154.1,168.1804,14.0804,14.0804,9.1372,8.738,"{""selected_config"": ""N,N"", ""aic"": 281.6253, ""n_failures"": 0}"
heating_oil,sarima,2023-12,12,2024-12,154.1,217.7235,63.6235,63.6235,41.2872,34.2224,"{""order"": [2, 1, 0], ""seasonal_order"": [1, 1, 0, 12], ""label"": ""(2,1,0)x(1,1,0)[12]"", ""aic"": 279.3793, ""n_failures"": 7}"
heating_oil,constant,2024-01,1,2024-02,168.2,165.9,-2.3,2.3,-1.3674,1.3768,"{""last_value"": 165.9}"
heating_oil,deterministic_trend,2024-01,1,2024-02,168.2,166.4431,-1.7569,1.7569,-1.0445,1.05,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 165.9}"
heating_oil,ets,2024-01,1,2024-02,168.2,166.0377,-2.1623,2.1623,-1.2856,1.2939,"{""selected_config"": ""N,N"", ""aic"": 285.2956, ""n_failures"": 0}"
heating_oil,sarima,2024-01,1,2024-02,168.2,169.5693,1.3693,1.3693,0.8141,0.8108,"{""order"": [2, 1, 0], ""seasonal_order"": [1, 1, 0, 12], ""label"": ""(2,1,0)x(1,1,0)[12]"", ""aic"": 286.7685, ""n_failures"": 5}"
heating_oil,constant,2024-01,3,2024-04,167.4,165.9,-1.5,1.5,-0.8961,0.9001,"{""last_value"": 165.9}"
heating_oil,deterministic_trend,2024-01,3,2024-04,167.4,167.5347,0.1347,0.1347,0.0805,0.0804,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 165.9}"
heating_oil,ets,2024-01,3,2024-04,167.4,166.0377,-1.3623,1.3623,-0.8138,0.8171,"{""selected_config"": ""N,N"", ""aic"": 285.2956, ""n_failures"": 0}"
heating_oil,sarima,2024-01,3,2024-04,167.4,195.6286,28.2286,28.2286,16.863,15.5517,"{""order"": [2, 1, 0], ""seasonal_order"": [1, 1, 0, 12], ""label"": ""(2,1,0)x(1,1,0)[12]"", ""aic"": 286.7685, ""n_failures"": 5}"
heating_oil,constant,2024-01,6,2024-07,162.4,165.9,3.5,3.5,2.1552,2.1322,"{""last_value"": 165.9}"
heating_oil,deterministic_trend,2024-01,6,2024-07,162.4,169.1855,6.7855,6.7855,4.1782,4.0927,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 165.9}"
heating_oil,ets,2024-01,6,2024-07,162.4,166.0377,3.6377,3.6377,2.24,2.2151,"{""selected_config"": ""N,N"", ""aic"": 285.2956, ""n_failures"": 0}"
heating_oil,sarima,2024-01,6,2024-07,162.4,212.211,49.811,49.811,30.6718,26.5934,"{""order"": [2, 1, 0], ""seasonal_order"": [1, 1, 0, 12], ""label"": ""(2,1,0)x(1,1,0)[12]"", ""aic"": 286.7685, ""n_failures"": 5}"
heating_oil,constant,2024-01,12,2025-01,160.4,165.9,5.5,5.5,3.4289,3.3711,"{""last_value"": 165.9}"
heating_oil,deterministic_trend,2024-01,12,2025-01,160.4,172.536,12.136,12.136,7.5661,7.2903,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 165.9}"
heating_oil,ets,2024-01,12,2025-01,160.4,166.0377,5.6377,5.6377,3.5148,3.4541,"{""selected_config"": ""N,N"", ""aic"": 285.2956, ""n_failures"": 0}"
heating_oil,sarima,2024-01,12,2025-01,160.4,208.2135,47.8135,47.8135,29.8089,25.9424,"{""order"": [2, 1, 0], ""seasonal_order"": [1, 1, 0, 12], ""label"": ""(2,1,0)x(1,1,0)[12]"", ""aic"": 286.7685, ""n_failures"": 5}"
heating_oil,constant,2024-02,1,2024-03,164.9,168.2,3.3,3.3,2.0012,1.9814,"{""last_value"": 168.2}"
heating_oil,deterministic_trend,2024-02,1,2024-03,164.9,168.7506,3.8506,3.8506,2.3351,2.3082,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 168.2}"
heating_oil,ets,2024-02,1,2024-03,164.9,168.0675,3.1675,3.1675,1.9209,1.9026,"{""selected_config"": ""N,N"", ""aic"": 288.9461, ""n_failures"": 0}"
heating_oil,sarima,2024-02,1,2024-03,164.9,179.5865,14.6865,14.6865,8.9063,8.5266,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 288.3706, ""n_failures"": 4}"
heating_oil,constant,2024-02,3,2024-05,161.5,168.2,6.7,6.7,4.1486,4.0643,"{""last_value"": 168.2}"
heating_oil,deterministic_trend,2024-02,3,2024-05,161.5,169.8573,8.3573,8.3573,5.1748,5.0443,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 168.2}"
heating_oil,ets,2024-02,3,2024-05,161.5,168.0675,6.5675,6.5675,4.0666,3.9855,"{""selected_config"": ""N,N"", ""aic"": 288.9461, ""n_failures"": 0}"
heating_oil,sarima,2024-02,3,2024-05,161.5,172.0666,10.5666,10.5666,6.5428,6.3355,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 288.3706, ""n_failures"": 4}"
heating_oil,constant,2024-02,6,2024-08,159.1,168.2,9.1,9.1,5.7197,5.5606,"{""last_value"": 168.2}"
heating_oil,deterministic_trend,2024-02,6,2024-08,159.1,171.531,12.431,12.431,7.8133,7.5196,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 168.2}"
heating_oil,ets,2024-02,6,2024-08,159.1,168.0675,8.9675,8.9675,5.6364,5.4819,"{""selected_config"": ""N,N"", ""aic"": 288.9461, ""n_failures"": 0}"
heating_oil,sarima,2024-02,6,2024-08,159.1,176.6266,17.5266,17.5266,11.0161,10.441,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 288.3706, ""n_failures"": 4}"
heating_oil,constant,2024-02,12,2025-02,157.4,168.2,10.8,10.8,6.8615,6.6339,"{""last_value"": 168.2}"
heating_oil,deterministic_trend,2024-02,12,2025-02,157.4,174.928,17.528,17.528,11.136,10.5486,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 168.2}"
heating_oil,ets,2024-02,12,2025-02,157.4,168.0675,10.6675,10.6675,6.7773,6.5552,"{""selected_config"": ""N,N"", ""aic"": 288.9461, ""n_failures"": 0}"
heating_oil,sarima,2024-02,12,2025-02,157.4,177.1948,19.7948,19.7948,12.5761,11.8321,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 288.3706, ""n_failures"": 4}"
heating_oil,constant,2024-03,1,2024-04,167.4,164.9,-2.5,2.5,-1.4934,1.5047,"{""last_value"": 164.9}"
heating_oil,deterministic_trend,2024-03,1,2024-04,167.4,165.4398,-1.9602,1.9602,-1.1709,1.1778,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 164.9}"
heating_oil,ets,2024-03,1,2024-04,167.4,165.0969,-2.3031,2.3031,-1.3758,1.3854,"{""selected_config"": ""N,N"", ""aic"": 292.6367, ""n_failures"": 0}"
heating_oil,sarima,2024-03,1,2024-04,167.4,158.8353,-8.5647,8.5647,-5.1163,5.2507,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 296.618, ""n_failures"": 0}"
heating_oil,constant,2024-03,3,2024-06,160.9,164.9,4.0,4.0,2.486,2.4555,"{""last_value"": 164.9}"
heating_oil,deterministic_trend,2024-03,3,2024-06,160.9,166.5248,5.6248,5.6248,3.4959,3.4358,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 164.9}"
heating_oil,ets,2024-03,3,2024-06,160.9,165.0969,4.1969,4.1969,2.6084,2.5748,"{""selected_config"": ""N,N"", ""aic"": 292.6367, ""n_failures"": 0}"
heating_oil,sarima,2024-03,3,2024-06,160.9,159.5152,-1.3848,1.3848,-0.8606,0.8643,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 296.618, ""n_failures"": 0}"
heating_oil,constant,2024-03,6,2024-09,154.8,164.9,10.1,10.1,6.5245,6.3184,"{""last_value"": 164.9}"
heating_oil,deterministic_trend,2024-03,6,2024-09,154.8,168.1657,13.3657,13.3657,8.6341,8.2768,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 164.9}"
heating_oil,ets,2024-03,6,2024-09,154.8,165.0969,10.2969,10.2969,6.6517,6.4376,"{""selected_config"": ""N,N"", ""aic"": 292.6367, ""n_failures"": 0}"
heating_oil,sarima,2024-03,6,2024-09,154.8,165.2152,10.4152,10.4152,6.7282,6.5092,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 296.618, ""n_failures"": 0}"
heating_oil,constant,2024-03,12,2025-03,151.7,164.9,13.2,13.2,8.7014,8.3386,"{""last_value"": 164.9}"
heating_oil,deterministic_trend,2024-03,12,2025-03,151.7,171.496,19.796,19.796,13.0494,12.2502,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 164.9}"
heating_oil,ets,2024-03,12,2025-03,151.7,165.0969,13.3969,13.3969,8.8312,8.4577,"{""selected_config"": ""N,N"", ""aic"": 292.6367, ""n_failures"": 0}"
heating_oil,sarima,2024-03,12,2025-03,151.7,172.0729,20.3729,20.3729,13.4297,12.5847,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 296.618, ""n_failures"": 0}"
heating_oil,constant,2024-04,1,2024-05,161.5,167.4,5.9,5.9,3.6533,3.5877,"{""last_value"": 167.4}"
heating_oil,deterministic_trend,2024-04,1,2024-05,161.5,167.948,6.448,6.448,3.9926,3.9144,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 167.4}"
heating_oil,ets,2024-04,1,2024-05,161.5,167.2548,5.7548,5.7548,3.5633,3.501,"{""selected_config"": ""N,N"", ""aic"": 296.2654, ""n_failures"": 0}"
heating_oil,sarima,2024-04,1,2024-05,161.5,166.044,4.544,4.544,2.8137,2.7746,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 303.9959, ""n_failures"": 0}"
heating_oil,constant,2024-04,3,2024-07,162.4,167.4,5.0,5.0,3.0788,3.0321,"{""last_value"": 167.4}"
heating_oil,deterministic_trend,2024-04,3,2024-07,162.4,169.0495,6.6495,6.6495,4.0945,4.0124,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 167.4}"
heating_oil,ets,2024-04,3,2024-07,162.4,167.2548,4.8548,4.8548,2.9894,2.9454,"{""selected_config"": ""N,N"", ""aic"": 296.2654, ""n_failures"": 0}"
heating_oil,sarima,2024-04,3,2024-07,162.4,168.344,5.944,5.944,3.6601,3.5943,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 303.9959, ""n_failures"": 0}"
heating_oil,constant,2024-04,6,2024-10,158.1,167.4,9.3,9.3,5.8824,5.7143,"{""last_value"": 167.4}"
heating_oil,deterministic_trend,2024-04,6,2024-10,158.1,170.7152,12.6152,12.6152,7.9792,7.6731,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 167.4}"
heating_oil,ets,2024-04,6,2024-10,158.1,167.2548,9.1548,9.1548,5.7905,5.6276,"{""selected_config"": ""N,N"", ""aic"": 296.2654, ""n_failures"": 0}"
heating_oil,sarima,2024-04,6,2024-10,158.1,176.8039,18.7039,18.7039,11.8304,11.1697,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 303.9959, ""n_failures"": 0}"
heating_oil,constant,2024-04,12,2025-04,148.7,167.4,18.7,18.7,12.5757,11.8317,"{""last_value"": 167.4}"
heating_oil,deterministic_trend,2024-04,12,2025-04,148.7,174.096,25.396,25.396,17.0787,15.735,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 167.4}"
heating_oil,ets,2024-04,12,2025-04,148.7,167.2548,18.5548,18.5548,12.478,11.7452,"{""selected_config"": ""N,N"", ""aic"": 296.2654, ""n_failures"": 0}"
heating_oil,sarima,2024-04,12,2025-04,148.7,175.1078,26.4078,26.4078,17.7591,16.3108,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 303.9959, ""n_failures"": 0}"
heating_oil,constant,2024-05,1,2024-06,160.9,161.5,0.6,0.6,0.3729,0.3722,"{""last_value"": 161.5}"
heating_oil,deterministic_trend,2024-05,1,2024-06,160.9,162.0287,1.1287,1.1287,0.7015,0.699,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 161.5}"
heating_oil,ets,2024-05,1,2024-06,160.9,161.8725,0.9725,0.9725,0.6044,0.6026,"{""selected_config"": ""N,N"", ""aic"": 300.1727, ""n_failures"": 0}"
heating_oil,sarima,2024-05,1,2024-06,160.9,163.3474,2.4474,2.4474,1.521,1.5096,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 311.0505, ""n_failures"": 0}"
heating_oil,constant,2024-05,3,2024-08,159.1,161.5,2.4,2.4,1.5085,1.4972,"{""last_value"": 161.5}"
heating_oil,deterministic_trend,2024-05,3,2024-08,159.1,163.0913,3.9913,3.9913,2.5087,2.4776,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 161.5}"
heating_oil,ets,2024-05,3,2024-08,159.1,161.8725,2.7725,2.7725,1.7426,1.7276,"{""selected_config"": ""N,N"", ""aic"": 300.1727, ""n_failures"": 0}"
heating_oil,sarima,2024-05,3,2024-08,159.1,166.3273,7.2273,7.2273,4.5426,4.4417,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 311.0505, ""n_failures"": 0}"
heating_oil,constant,2024-05,6,2024-11,155.3,161.5,6.2,6.2,3.9923,3.9141,"{""last_value"": 161.5}"
heating_oil,deterministic_trend,2024-05,6,2024-11,155.3,164.6983,9.3983,9.3983,6.0517,5.874,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 161.5}"
heating_oil,ets,2024-05,6,2024-11,155.3,161.8725,6.5725,6.5725,4.2321,4.1444,"{""selected_config"": ""N,N"", ""aic"": 300.1727, ""n_failures"": 0}"
heating_oil,sarima,2024-05,6,2024-11,155.3,168.4673,13.1673,13.1673,8.4786,8.1338,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 311.0505, ""n_failures"": 0}"
heating_oil,constant,2024-05,12,2025-05,145.7,161.5,15.8,15.8,10.8442,10.2865,"{""last_value"": 161.5}"
heating_oil,deterministic_trend,2024-05,12,2025-05,145.7,167.96,22.26,22.26,15.278,14.1937,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 161.5}"
heating_oil,ets,2024-05,12,2025-05,145.7,161.8725,16.1725,16.1725,11.0999,10.5162,"{""selected_config"": ""N,N"", ""aic"": 300.1727, ""n_failures"": 0}"
heating_oil,sarima,2024-05,12,2025-05,145.7,169.1044,23.4044,23.4044,16.0634,14.8691,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 311.0505, ""n_failures"": 0}"
heating_oil,constant,2024-06,1,2024-07,162.4,160.9,-1.5,1.5,-0.9236,0.9279,"{""last_value"": 160.9}"
heating_oil,deterministic_trend,2024-06,1,2024-07,162.4,161.4267,-0.9733,0.9733,-0.5993,0.6011,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 160.9}"
heating_oil,ets,2024-06,1,2024-07,162.4,160.962,-1.438,1.438,-0.8855,0.8894,"{""selected_config"": ""N,N"", ""aic"": 303.7316, ""n_failures"": 0}"
heating_oil,sarima,2024-06,1,2024-07,162.4,161.7616,-0.6384,0.6384,-0.3931,0.3939,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 317.9925, ""n_failures"": 0}"
heating_oil,constant,2024-06,3,2024-09,154.8,160.9,6.1,6.1,3.9406,3.8644,"{""last_value"": 160.9}"
heating_oil,deterministic_trend,2024-06,3,2024-09,154.8,162.4854,7.6854,7.6854,4.9647,4.8445,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 160.9}"
heating_oil,ets,2024-06,3,2024-09,154.8,160.962,6.162,6.162,3.9806,3.9029,"{""selected_config"": ""N,N"", ""aic"": 303.7316, ""n_failures"": 0}"
heating_oil,sarima,2024-06,3,2024-09,154.8,166.7415,11.9415,11.9415,7.7142,7.4277,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 317.9925, ""n_failures"": 0}"
heating_oil,constant,2024-06,6,2024-12,154.1,160.9,6.8,6.8,4.4127,4.3175,"{""last_value"": 160.9}"
heating_oil,deterministic_trend,2024-06,6,2024-12,154.1,164.0864,9.9864,9.9864,6.4805,6.2771,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 160.9}"
heating_oil,ets,2024-06,6,2024-12,154.1,160.962,6.862,6.862,4.453,4.356,"{""selected_config"": ""N,N"", ""aic"": 303.7316, ""n_failures"": 0}"
heating_oil,sarima,2024-06,6,2024-12,154.1,163.2015,9.1015,9.1015,5.9062,5.7368,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 317.9925, ""n_failures"": 0}"
heating_oil,constant,2024-06,12,2025-06,147.7,160.9,13.2,13.2,8.937,8.5548,"{""last_value"": 160.9}"
heating_oil,deterministic_trend,2024-06,12,2025-06,147.7,167.336,19.636,19.636,13.2945,12.4659,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 160.9}"
heating_oil,ets,2024-06,12,2025-06,147.7,160.962,13.262,13.262,8.979,8.5932,"{""selected_config"": ""N,N"", ""aic"": 303.7316, ""n_failures"": 0}"
heating_oil,sarima,2024-06,12,2025-06,147.7,168.0133,20.3133,20.3133,13.7531,12.8682,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 317.9925, ""n_failures"": 0}"
heating_oil,constant,2024-07,1,2024-08,159.1,162.4,3.3,3.3,2.0742,2.0529,"{""last_value"": 162.4}"
heating_oil,deterministic_trend,2024-07,1,2024-08,159.1,162.9317,3.8317,3.8317,2.4083,2.3797,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 162.4}"
heating_oil,ets,2024-07,1,2024-08,159.1,162.3076,3.2076,3.2076,2.0161,1.996,"{""selected_config"": ""N,N"", ""aic"": 307.2878, ""n_failures"": 0}"
heating_oil,sarima,2024-07,1,2024-08,159.1,164.6229,5.5229,5.5229,3.4713,3.4121,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 324.8744, ""n_failures"": 0}"
heating_oil,constant,2024-07,3,2024-10,158.1,162.4,4.3,4.3,2.7198,2.6833,"{""last_value"": 162.4}"
heating_oil,deterministic_trend,2024-07,3,2024-10,158.1,164.0002,5.9002,5.9002,3.7319,3.6636,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 162.4}"
heating_oil,ets,2024-07,3,2024-10,158.1,162.3076,4.2076,4.2076,2.6613,2.6264,"{""selected_config"": ""N,N"", ""aic"": 307.2878, ""n_failures"": 0}"
heating_oil,sarima,2024-07,3,2024-10,158.1,170.8228,12.7228,12.7228,8.0473,7.736,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 324.8744, ""n_failures"": 0}"
heating_oil,constant,2024-07,6,2025-01,160.4,162.4,2.0,2.0,1.2469,1.2392,"{""last_value"": 162.4}"
heating_oil,deterministic_trend,2024-07,6,2025-01,160.4,165.6162,5.2162,5.2162,3.252,3.1999,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 162.4}"
heating_oil,ets,2024-07,6,2025-01,160.4,162.3076,1.9076,1.9076,1.1893,1.1822,"{""selected_config"": ""N,N"", ""aic"": 307.2878, ""n_failures"": 0}"
heating_oil,sarima,2024-07,6,2025-01,160.4,165.424,5.024,5.024,3.1322,3.0839,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 324.8744, ""n_failures"": 0}"
heating_oil,constant,2024-07,12,2025-07,148.9,162.4,13.5,13.5,9.0665,8.6733,"{""last_value"": 162.4}"
heating_oil,deterministic_trend,2024-07,12,2025-07,148.9,168.896,19.996,19.996,13.4291,12.5842,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 162.4}"
heating_oil,ets,2024-07,12,2025-07,148.9,162.3076,13.4076,13.4076,9.0044,8.6165,"{""selected_config"": ""N,N"", ""aic"": 307.2878, ""n_failures"": 0}"
heating_oil,sarima,2024-07,12,2025-07,148.9,169.4649,20.5649,20.5649,13.8112,12.9191,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 324.8744, ""n_failures"": 0}"
heating_oil,constant,2024-08,1,2024-09,154.8,159.1,4.3,4.3,2.7778,2.7397,"{""last_value"": 159.1}"
heating_oil,deterministic_trend,2024-08,1,2024-09,154.8,159.6209,4.8209,4.8209,3.1142,3.0665,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 159.1}"
heating_oil,ets,2024-08,1,2024-09,154.8,159.308,4.508,4.508,2.9122,2.8704,"{""selected_config"": ""N,N"", ""aic"": 310.9199, ""n_failures"": 0}"
heating_oil,sarima,2024-08,1,2024-09,154.8,162.1433,7.3433,7.3433,4.7437,4.6338,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 331.9328, ""n_failures"": 0}"
heating_oil,constant,2024-08,3,2024-11,155.3,159.1,3.8,3.8,2.4469,2.4173,"{""last_value"": 159.1}"
heating_oil,deterministic_trend,2024-08,3,2024-11,155.3,160.6677,5.3677,5.3677,3.4563,3.3976,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 159.1}"
heating_oil,ets,2024-08,3,2024-11,155.3,159.308,4.008,4.008,2.5808,2.5479,"{""selected_config"": ""N,N"", ""aic"": 310.9199, ""n_failures"": 0}"
heating_oil,sarima,2024-08,3,2024-11,155.3,161.5633,6.2633,6.2633,4.033,3.9533,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 331.9328, ""n_failures"": 0}"
heating_oil,constant,2024-08,6,2025-02,157.4,159.1,1.7,1.7,1.0801,1.0742,"{""last_value"": 159.1}"
heating_oil,deterministic_trend,2024-08,6,2025-02,157.4,162.2508,4.8508,4.8508,3.0818,3.0351,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 159.1}"
heating_oil,ets,2024-08,6,2025-02,157.4,159.308,1.908,1.908,1.2122,1.2049,"{""selected_config"": ""N,N"", ""aic"": 310.9199, ""n_failures"": 0}"
heating_oil,sarima,2024-08,6,2025-02,157.4,160.0159,2.6159,2.6159,1.6619,1.6482,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 331.9328, ""n_failures"": 0}"
heating_oil,constant,2024-08,12,2025-08,144.9,159.1,14.2,14.2,9.7999,9.3421,"{""last_value"": 159.1}"
heating_oil,deterministic_trend,2024-08,12,2025-08,144.9,165.464,20.564,20.564,14.1919,13.2515,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 159.1}"
heating_oil,ets,2024-08,12,2025-08,144.9,159.308,14.408,14.408,9.9434,9.4725,"{""selected_config"": ""N,N"", ""aic"": 310.9199, ""n_failures"": 0}"
heating_oil,sarima,2024-08,12,2025-08,144.9,165.5992,20.6992,20.6992,14.2851,13.3328,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 331.9328, ""n_failures"": 0}"
heating_oil,constant,2024-09,1,2024-10,158.1,154.8,-3.3,3.3,-2.0873,2.1093,"{""last_value"": 154.8}"
heating_oil,deterministic_trend,2024-09,1,2024-10,158.1,155.3068,-2.7932,2.7932,-1.7667,1.7825,"{""series_id"": ""heating_oil"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 154.8}"
heating_oil,ets,2024-09,1,2024-10,158.1,155.0836,-3.0164,3.0164,-1.9079,1.9263,"{""selected_config"": ""N,N"", ""aic"": 314.6514, ""n_failures"": 0}"
heating_oil,sarima,2024-09,1,2024-10,158.1,158.6698,0.5698,0.5698,0.3604,0.3598,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 339.1334, ""n_failures"": 0}"
heating_oil,constant,2024-09,3,2024-12,154.1,154.8,0.7,0.7,0.4543,0.4532,"{""last_value"": 154.8}"
